customer_id,invoice_id,product_name,category,quantity,unit_price,total_amount,transaction_date,country,city
CUST0750,INV448836,Headphones,Books & Media,5,44490.17,222450.84999999998,2026-03-26 22:46:42,India,Jaipur
CUST0993,INV547990,Magazine,Books & Media,3,24578.38,73735.14,2025-07-17 22:46:42,India,Pune
CUST0936,INV832094,DVD,Books & Media,2,19024.81,38049.62,2025-11-28 22:46:42,India,Chennai
CUST0531,INV324246,Laptop,Electronics,1,419.55,419.55,2025-09-11 22:46:42,India,Chennai
CUST0688,INV315010,Decor,Home & Kitchen,5,40097.03,200485.15,2026-04-02 22:46:42,India,Kolkata
CUST0644,INV282335,Kurti,Fashion,5,33956.22,169781.1,2025-12-27 22:46:42,India,Bangalore
CUST0209,INV804199,Decor,Home & Kitchen,3,49102.51,147307.53,2026-02-01 22:46:42,India,Delhi
CUST0426,INV726915,Utensils,Home & Kitchen,4,34507.21,138028.84,2025-09-26 22:46:42,India,Pune
CUST0292,INV404502,Handbag,Fashion,2,37264.52,74529.04,2026-03-30 22:46:42,India,Bangalore
CUST0373,INV581955,Laptop,Electronics,5,39369.36,196846.8,2025-09-19 22:46:42,India,Jaipur
CUST0021,INV239404,Headphones,Books & Media,1,28028.64,28028.64,2025-06-07 22:46:42,India,Mumbai
CUST0780,INV631016,Magazine,Books & Media,4,178.14,712.56,2025-05-31 22:46:42,India,Jaipur
CUST0001,INV208697,DVD,Books & Media,2,28460.22,56920.44,2026-01-19 22:46:42,India,Hyderabad
CUST0859,INV495484,Furniture,Home & Kitchen,3,48425.76,145277.28,2025-06-06 22:46:42,India,Mumbai
CUST0687,INV972536,Headphones,Books & Media,3,29317.61,87952.83,2025-10-05 22:46:42,India,Delhi
CUST0414,INV370623,Magazine,Books & Media,1,37135.85,37135.85,2025-09-27 22:46:42,India,Chennai
CUST0225,INV839374,T-Shirt,Fashion,4,33122.84,132491.36,2025-11-11 22:46:42,India,Kolkata
CUST0006,INV580822,Kurti,Fashion,4,27309.01,109236.04,2025-06-30 22:46:42,India,Ahmedabad
CUST0905,INV989690,Shoes,Fashion,4,39042.63,156170.52,2026-04-06 22:46:42,India,Jaipur
CUST0787,INV315193,Bedding,Home & Kitchen,2,4419.4,8838.8,2025-10-24 22:46:42,India,Delhi
CUST0057,INV503254,Milk Powder,Groceries,2,18106.36,36212.72,2025-12-30 22:46:42,India,Jaipur
CUST0769,INV527069,Jeans,Fashion,5,20258.73,101293.65,2026-02-11 22:46:42,India,Hyderabad
CUST0011,INV781654,Magazine,Books & Media,1,45711.87,45711.87,2025-04-17 22:46:42,India,Jaipur
CUST0714,INV464496,Tea,Groceries,3,33752.24,101256.72,2025-09-15 22:46:42,India,Chennai
CUST0931,INV909748,Saree,Fashion,5,48290.21,241451.05,2025-09-25 22:46:42,India,Hyderabad
CUST0297,INV851507,Bedding,Home & Kitchen,5,33746.25,168731.25,2025-10-07 22:46:42,India,Chennai
CUST0857,INV901817,DVD,Books & Media,2,29571.69,59143.38,2025-09-24 22:46:42,India,Delhi
CUST0776,INV592271,Kurti,Fashion,1,15438.03,15438.03,2026-01-31 22:46:42,India,Surat
CUST0421,INV810773,Furniture,Home & Kitchen,4,40722.68,162890.72,2025-04-29 22:46:42,India,Bangalore
CUST0477,INV991844,Sugar,Groceries,1,46236.7,46236.7,2026-03-12 22:46:42,India,Delhi
CUST0047,INV895252,Tea,Groceries,5,29164.77,145823.85,2025-12-05 22:46:42,India,Pune
CUST0662,INV483658,Milk Powder,Groceries,2,41141.3,82282.6,2026-02-15 22:46:42,India,Pune
CUST0695,INV485093,Washing Machine,Electronics,4,34320.91,137283.64,2025-06-02 22:46:42,India,Kolkata
CUST0302,INV810403,Washing Machine,Electronics,4,11505.39,46021.56,2026-03-14 22:46:42,India,Chennai
CUST0075,INV725103,Kurti,Fashion,5,21205.21,106026.04999999999,2026-01-21 22:46:42,India,Mumbai
CUST0016,INV253325,TV,Electronics,2,5990.25,11980.5,2025-09-27 22:46:42,India,Chennai
CUST0265,INV178442,Pressure Cooker,Home & Kitchen,2,28484.63,56969.26,2025-08-17 22:46:42,India,Hyderabad
CUST0740,INV281852,Headphones,Books & Media,5,21226.0,106130.0,2025-07-31 22:46:42,India,Mumbai
CUST0133,INV268421,Book,Books & Media,3,20996.83,62990.490000000005,2026-02-11 22:46:42,India,Mumbai
CUST0405,INV351884,Spices,Groceries,5,45125.12,225625.6,2025-06-06 22:46:42,India,Ahmedabad
CUST0200,INV497831,Washing Machine,Electronics,2,7852.04,15704.08,2026-04-05 22:46:42,India,Pune
CUST0291,INV243138,Kurti,Fashion,5,44401.02,222005.09999999998,2025-10-28 22:46:42,India,Bangalore
CUST0907,INV257556,Watch,Fashion,5,10342.63,51713.149999999994,2026-03-08 22:46:42,India,Ahmedabad
CUST0987,INV808933,Mixer Grinder,Home & Kitchen,3,34105.77,102317.31,2025-05-20 22:46:42,India,Jaipur
CUST0979,INV949986,Laptop,Electronics,4,36201.63,144806.52,2025-06-13 22:46:42,India,Surat
