customer_id,invoice_id,product_name,category,quantity,unit_price,total_amount,transaction_date,country,city
CUST0290,INV590427,Watch,Fashion,2,19853.91,39707.82,2025-12-23 22:46:41,India,Surat
CUST0555,INV234638,Bedding,Home & Kitchen,5,47681.76,238408.80000000002,2025-10-13 22:46:41,India,Pune
CUST0258,INV559829,Saree,Fashion,2,20774.11,41548.22,2026-03-05 22:46:41,India,Pune
CUST0372,INV759063,Bedding,Home & Kitchen,3,4742.18,14226.54,2026-02-17 22:46:41,India,Ahmedabad
CUST0640,INV590949,Furniture,Home & Kitchen,3,36607.18,109821.54000000001,2026-03-02 22:46:41,India,Ahmedabad
CUST1083,INV538273,Refrigerator,Electronics,4,12758.48,51033.92,2025-08-24 22:46:41,India,Bangalore
CUST0485,INV586739,Jewelry,Fashion,5,48427.26,242136.30000000002,2025-06-25 22:46:41,India,Delhi
CUST1083,INV108483,Watch,Fashion,1,15162.41,15162.41,2025-06-02 22:46:41,India,Ahmedabad
CUST0582,INV580752,Shoes,Fashion,1,44237.73,44237.73,2025-09-13 22:46:41,India,Ahmedabad
CUST1033,INV170382,Milk Powder,Groceries,1,7821.68,7821.68,2025-11-11 22:46:41,India,Bangalore
CUST0605,INV316618,Spices,Groceries,2,27566.27,55132.54,2025-05-25 22:46:41,India,Kolkata
CUST0897,INV541815,DVD,Books & Media,4,46640.31,186561.24,2025-11-18 22:46:41,India,Hyderabad
CUST0243,INV541067,Wheat Flour,Groceries,3,32216.99,96650.97,2025-11-12 22:46:41,India,Ahmedabad
CUST0268,INV400156,Mixer Grinder,Home & Kitchen,5,47258.21,236291.05,2026-01-30 22:46:41,India,Delhi
CUST0882,INV808703,Headphones,Electronics,3,49995.05,149985.15000000002,2025-04-22 22:46:41,India,Jaipur
CUST0760,INV273604,Book,Books & Media,2,37309.25,74618.5,2025-08-15 22:46:41,India,Bangalore
CUST0187,INV552964,Bedding,Home & Kitchen,5,12201.54,61007.700000000004,2025-10-16 22:46:41,India,Kolkata
CUST0527,INV547850,Smartwatch,Electronics,4,12650.75,50603.0,2025-11-06 22:46:41,India,Mumbai
CUST1083,INV670575,DVD,Books & Media,2,31666.55,63333.1,2025-06-21 22:46:41,India,Delhi
CUST0960,INV642085,Refrigerator,Electronics,2,4169.72,8339.44,2025-04-21 22:46:41,India,Chennai
CUST0336,INV521117,Smartwatch,Electronics,5,39042.09,195210.44999999998,2025-10-15 22:46:41,India,Jaipur
CUST0094,INV999963,Headphones,Books & Media,2,33618.65,67237.3,2025-06-28 22:46:41,India,Kolkata
CUST0780,INV884354,Laptop,Electronics,1,4266.93,4266.93,2025-09-25 22:46:41,India,Bangalore
CUST0784,INV281603,Utensils,Home & Kitchen,4,1431.79,5727.16,2026-03-10 22:46:41,India,Bangalore
CUST0071,INV938931,Smartphone,Electronics,3,26857.99,80573.97,2025-07-31 22:46:41,India,Jaipur
CUST0295,INV199554,Decor,Home & Kitchen,2,19287.6,38575.2,2025-12-25 22:46:41,India,Kolkata
CUST0420,INV927274,Tea,Groceries,2,29258.33,58516.66,2025-08-03 22:46:41,India,Delhi
CUST0334,INV149063,Saree,Fashion,5,11952.99,59764.95,2026-01-28 22:46:41,India,Delhi
CUST0559,INV962597,Coffee,Groceries,5,31249.05,156245.25,2025-04-16 22:46:41,India,Pune
CUST0531,INV401812,Smartphone,Electronics,1,21012.44,21012.44,2025-09-05 22:46:41,India,Bangalore
CUST0510,INV407184,Magazine,Books & Media,4,45245.23,180980.92,2025-10-29 22:46:41,India,Bangalore
CUST0527,INV482606,Headphones,Electronics,1,29362.2,29362.2,2025-12-19 22:46:41,India,Kolkata
CUST0236,INV607657,Coffee,Groceries,2,47019.36,94038.72,2026-03-07 22:46:41,India,Hyderabad
CUST1063,INV321805,Bedding,Home & Kitchen,1,22358.99,22358.99,2025-08-28 22:46:41,India,Ahmedabad
CUST0243,INV362104,Milk Powder,Groceries,3,43053.05,129159.15000000001,2026-01-04 22:46:41,India,Delhi
CUST0376,INV721059,Headphones,Books & Media,4,18783.58,75134.32,2025-06-29 22:46:41,India,Bangalore
CUST0661,INV866212,Spices,Groceries,4,10315.78,41263.12,2025-04-21 22:46:41,India,Pune
CUST0077,INV348488,Utensils,Home & Kitchen,2,15862.47,31724.94,2026-04-02 22:46:41,India,Pune
CUST0520,INV220602,Washing Machine,Electronics,4,44198.73,176794.92,2025-09-05 22:46:41,India,Bangalore
CUST0930,INV895462,Wheat Flour,Groceries,5,17903.25,89516.25,2025-05-22 22:46:41,India,Mumbai
CUST0073,INV866650,Refrigerator,Electronics,3,32925.79,98777.37,2026-03-12 22:46:41,India,Ahmedabad
CUST0937,INV451860,Smartphone,Electronics,5,10848.32,54241.6,2025-10-22 22:46:41,India,Hyderabad
CUST0326,INV571538,DVD,Books & Media,3,14792.8,44378.399999999994,2025-10-14 22:46:41,India,Pune
CUST0654,INV321854,Magazine,Books & Media,1,19140.33,19140.33,2025-10-30 22:46:41,India,Jaipur
CUST0356,INV748223,Gaming Console,Books & Media,5,8991.86,44959.3,2025-09-02 22:46:41,India,Pune
CUST0237,INV637009,Refrigerator,Electronics,4,30298.09,121192.36,2026-02-18 22:46:41,India,Chennai
CUST0539,INV118986,Smartwatch,Electronics,2,42448.52,84897.04,2025-12-02 22:46:41,India,Jaipur
CUST1066,INV308246,Smartwatch,Electronics,1,21372.34,21372.34,2025-04-17 22:46:41,India,Delhi
CUST0890,INV126944,Bedding,Home & Kitchen,5,47386.13,236930.65,2025-10-15 22:46:41,India,Jaipur
CUST0137,INV802365,Smartphone,Electronics,4,25309.06,101236.24,2025-09-15 22:46:41,India,Chennai
CUST0181,INV813179,Mixer Grinder,Home & Kitchen,5,1316.78,6583.9,2025-11-17 22:46:41,India,Bangalore
CUST0944,INV421288,Rice,Groceries,5,30364.85,151824.25,2025-10-21 22:46:41,India,Surat
CUST0403,INV465432,TV,Electronics,2,29302.81,58605.62,2025-05-07 22:46:41,India,Kolkata
CUST0398,INV241985,Wheat Flour,Groceries,2,24613.78,49227.56,2025-09-10 22:46:41,India,Ahmedabad
CUST1112,INV266676,Magazine,Books & Media,3,23180.46,69541.38,2025-11-11 22:46:41,India,Mumbai
CUST0128,INV262285,Coffee,Groceries,3,11799.35,35398.05,2026-03-17 22:46:41,India,Kolkata
CUST1187,INV537065,Watch,Fashion,1,4088.82,4088.82,2025-08-18 22:46:41,India,Jaipur
CUST1141,INV595606,Utensils,Home & Kitchen,2,15047.18,30094.36,2026-02-23 22:46:41,India,Bangalore
CUST0773,INV913583,Saree,Fashion,5,28667.43,143337.15,2026-01-18 22:46:41,India,Hyderabad
CUST1141,INV408874,Washing Machine,Electronics,5,28437.54,142187.7,2025-05-14 22:46:41,India,Jaipur
CUST0950,INV367004,Sugar,Groceries,4,15918.2,63672.8,2025-07-14 22:46:41,India,Kolkata
CUST0526,INV632366,Headphones,Books & Media,5,13656.86,68284.3,2026-01-17 22:46:41,India,Hyderabad
CUST0009,INV648300,Sugar,Groceries,3,26845.75,80537.25,2025-05-20 22:46:41,India,Delhi
CUST0436,INV807636,Gaming Console,Books & Media,2,609.61,1219.22,2025-05-15 22:46:41,India,Mumbai
CUST0865,INV586797,Rice,Groceries,5,24965.99,124829.95000000001,2026-01-21 22:46:41,India,Chennai
CUST0319,INV420157,Bedding,Home & Kitchen,3,12086.04,36258.12,2025-09-05 22:46:41,India,Mumbai
CUST0075,INV531571,Milk Powder,Groceries,5,21227.53,106137.65,2025-06-16 22:46:41,India,Surat
CUST0953,INV391864,Laptop,Electronics,4,15058.19,60232.76,2025-05-10 22:46:41,India,Bangalore
