customer_id,invoice_id,product_name,category,quantity,unit_price,total_amount,transaction_date,country,city
CUST0164,INV423510,Tea,Groceries,2,45959.25,91918.5,2025-05-06 22:46:41,India,Hyderabad
CUST0530,INV516605,Magazine,Books & Media,4,33386.6,133546.4,2025-09-01 22:46:41,India,Pune
CUST0269,INV546205,TV,Electronics,2,24601.76,49203.52,2025-06-20 22:46:41,India,Pune
CUST0581,INV712201,Smartwatch,Electronics,1,19688.63,19688.63,2026-03-28 22:46:41,India,Hyderabad
CUST0546,INV894835,Sugar,Groceries,1,9072.77,9072.77,2026-02-17 22:46:41,India,Bangalore
CUST0091,INV500560,T-Shirt,Fashion,1,13588.24,13588.24,2026-01-24 22:46:41,India,Bangalore
CUST0083,INV473694,Sugar,Groceries,3,20535.41,61606.229999999996,2025-07-22 22:46:41,India,Mumbai
CUST0507,INV669266,Shoes,Fashion,2,27293.03,54586.06,2025-11-17 22:46:41,India,Mumbai
CUST0736,INV113423,Book,Books & Media,5,30975.99,154879.95,2025-05-28 22:46:41,India,Jaipur
CUST0459,INV858651,Utensils,Home & Kitchen,1,43513.04,43513.04,2026-01-03 22:46:41,India,Kolkata
CUST0495,INV166504,Magazine,Books & Media,1,2099.08,2099.08,2025-07-10 22:46:41,India,Pune
CUST0789,INV479544,Jewelry,Fashion,2,31591.58,63183.16,2025-11-04 22:46:41,India,Mumbai
CUST0300,INV802396,Decor,Home & Kitchen,5,15922.4,79612.0,2025-10-25 22:46:41,India,Delhi
CUST0674,INV671784,Bedding,Home & Kitchen,5,13278.38,66391.9,2025-08-29 22:46:41,India,Chennai
CUST0034,INV342916,Tablet,Electronics,1,40776.74,40776.74,2025-12-06 22:46:41,India,Surat
CUST0161,INV894487,Headphones,Electronics,4,45237.4,180949.6,2025-11-12 22:46:41,India,Bangalore
CUST0727,INV176789,Milk Powder,Groceries,2,22204.41,44408.82,2026-01-01 22:46:41,India,Surat
CUST0006,INV796079,Utensils,Home & Kitchen,2,14870.41,29740.82,2025-11-24 22:46:41,India,Mumbai
CUST0121,INV472151,Jeans,Fashion,4,11782.96,47131.84,2025-12-06 22:46:41,India,Hyderabad
CUST0511,INV338712,Tablet,Electronics,2,12262.39,24524.78,2026-01-30 22:46:41,India,Pune
CUST0453,INV300328,T-Shirt,Fashion,1,367.17,367.17,2026-02-15 22:46:41,India,Delhi
CUST0657,INV134822,Jeans,Fashion,4,34738.45,138953.8,2025-04-28 22:46:41,India,Pune
CUST0722,INV376183,Washing Machine,Electronics,5,8591.93,42959.65,2026-02-03 22:46:41,India,Mumbai
CUST0550,INV499672,Utensils,Home & Kitchen,5,9480.27,47401.350000000006,2025-07-01 22:46:41,India,Pune
CUST0308,INV249212,TV,Electronics,5,36478.33,182391.65000000002,2025-05-27 22:46:41,India,Chennai
CUST0161,INV929902,Book,Books & Media,1,25230.1,25230.1,2025-08-12 22:46:41,India,Ahmedabad
CUST0143,INV791342,Tea,Groceries,3,5469.11,16407.329999999998,2026-03-14 22:46:41,India,Mumbai
CUST0687,INV196012,DVD,Books & Media,3,1922.12,5766.36,2026-03-09 22:46:41,India,Ahmedabad
CUST0458,INV343196,Milk Powder,Groceries,3,598.41,1795.23,2025-07-14 22:46:41,India,Delhi
CUST0229,INV807267,Book,Books & Media,2,39161.25,78322.5,2025-08-24 22:46:41,India,Jaipur
CUST0702,INV674476,Shoes,Fashion,2,45643.0,91286.0,2025-06-09 22:46:41,India,Bangalore
CUST0572,INV357992,Spices,Groceries,5,9417.85,47089.25,2025-11-18 22:46:41,India,Ahmedabad
CUST0042,INV568209,Book,Books & Media,5,23032.16,115160.8,2026-02-24 22:46:41,India,Mumbai
CUST0031,INV599826,DVD,Books & Media,4,14930.45,59721.8,2026-01-13 22:46:41,India,Mumbai
CUST0739,INV981800,Tablet,Electronics,2,42368.64,84737.28,2025-11-05 22:46:41,India,Bangalore
CUST0686,INV720118,Tea,Groceries,5,28149.55,140747.75,2026-03-04 22:46:41,India,Kolkata
CUST0256,INV610936,Washing Machine,Electronics,5,2209.73,11048.65,2025-04-29 22:46:41,India,Bangalore
CUST0212,INV641920,Magazine,Books & Media,5,8119.84,40599.2,2025-07-24 22:46:41,India,Mumbai
CUST0048,INV809259,Decor,Home & Kitchen,5,18103.73,90518.65,2025-12-15 22:46:41,India,Bangalore
CUST0751,INV892646,Magazine,Books & Media,1,13440.77,13440.77,2025-09-19 22:46:41,India,Surat
CUST0483,INV696864,Spices,Groceries,2,35545.98,71091.96,2026-03-01 22:46:41,India,Mumbai
CUST0719,INV753637,Gaming Console,Books & Media,3,34516.52,103549.56,2025-08-07 22:46:41,India,Hyderabad
CUST0156,INV911200,Jewelry,Fashion,5,17104.74,85523.70000000001,2025-08-28 22:46:41,India,Ahmedabad
CUST0602,INV222816,DVD,Books & Media,1,45066.78,45066.78,2025-09-12 22:46:41,India,Kolkata
CUST0052,INV275563,Decor,Home & Kitchen,4,35657.19,142628.76,2025-05-17 22:46:41,India,Hyderabad
CUST0325,INV238510,Magazine,Books & Media,5,43142.14,215710.7,2025-11-27 22:46:41,India,Mumbai
CUST0687,INV524780,Wheat Flour,Groceries,5,4301.71,21508.55,2025-12-14 22:46:41,India,Mumbai
CUST0393,INV475173,Sugar,Groceries,4,37487.72,149950.88,2025-11-26 22:46:41,India,Pune
CUST0047,INV724073,Refrigerator,Electronics,5,25950.91,129754.55,2025-08-03 22:46:41,India,Pune
CUST0259,INV181757,Tea,Groceries,3,35953.66,107860.98000000001,2025-04-09 22:46:41,India,Chennai
CUST0441,INV701698,Oil,Groceries,2,7969.55,15939.1,2025-04-20 22:46:41,India,Bangalore
CUST0295,INV438806,Utensils,Home & Kitchen,2,47509.23,95018.46,2025-08-16 22:46:41,India,Pune
CUST0707,INV296995,Mixer Grinder,Home & Kitchen,2,10435.02,20870.04,2025-12-31 22:46:41,India,Hyderabad
CUST0315,INV829443,Rice,Groceries,2,4990.0,9980.0,2026-01-12 22:46:41,India,Ahmedabad
CUST0327,INV996640,Furniture,Home & Kitchen,4,10855.3,43421.2,2025-05-13 22:46:41,India,Hyderabad
CUST0603,INV266831,Jeans,Fashion,4,44480.06,177920.24,2025-08-01 22:46:41,India,Delhi
CUST0461,INV364209,Gaming Console,Books & Media,3,46910.54,140731.62,2025-06-25 22:46:41,India,Delhi
CUST0552,INV500081,Tablet,Electronics,2,7785.25,15570.5,2025-05-02 22:46:41,India,Mumbai
CUST0476,INV797373,Pressure Cooker,Home & Kitchen,1,1378.32,1378.32,2025-06-18 22:46:41,India,Pune
