customer_id,invoice_id,product_name,category,quantity,unit_price,total_amount,transaction_date,country,city
CUST0168,INV342428,Rice,Groceries,2,8063.23,16126.46,2026-01-30 22:46:42,India,Mumbai
CUST0413,INV745565,Smartphone,Electronics,3,19813.17,59439.509999999995,2025-07-02 22:46:42,India,Bangalore
CUST0908,INV216125,Tablet,Electronics,4,15564.01,62256.04,2026-03-27 22:46:42,India,Mumbai
CUST0467,INV878020,Pressure Cooker,Home & Kitchen,2,39521.39,79042.78,2025-04-28 22:46:42,India,Surat
CUST0616,INV159970,Wheat Flour,Groceries,1,28024.09,28024.09,2025-12-20 22:46:42,India,Jaipur
CUST0097,INV472863,Jewelry,Fashion,1,39041.62,39041.62,2026-03-23 22:46:42,India,Delhi
CUST0221,INV281981,Washing Machine,Electronics,5,19417.64,97088.2,2025-07-14 22:46:42,India,Chennai
CUST0273,INV850032,Laptop,Electronics,5,38430.5,192152.5,2025-04-12 22:46:42,India,Ahmedabad
CUST0454,INV661229,DVD,Books & Media,3,24010.26,72030.78,2026-01-24 22:46:42,India,Surat
CUST0487,INV849112,Gaming Console,Books & Media,1,32056.69,32056.69,2026-03-27 22:46:42,India,Delhi
CUST0243,INV134530,Headphones,Electronics,3,26697.26,80091.78,2025-07-31 22:46:42,India,Pune
CUST0112,INV369122,Tea,Groceries,5,15351.14,76755.7,2026-02-11 22:46:42,India,Chennai
CUST0482,INV135075,Magazine,Books & Media,3,31386.36,94159.08,2026-02-14 22:46:42,India,Mumbai
CUST0005,INV523486,Refrigerator,Electronics,5,48445.76,242228.80000000002,2025-12-17 22:46:42,India,Kolkata
CUST0226,INV256420,Shoes,Fashion,2,38216.19,76432.38,2026-02-23 22:46:42,India,Chennai
CUST0731,INV694038,T-Shirt,Fashion,1,48317.43,48317.43,2025-05-08 22:46:42,India,Bangalore
CUST0549,INV913766,Decor,Home & Kitchen,1,21996.8,21996.8,2025-04-17 22:46:42,India,Mumbai
CUST0599,INV909634,Furniture,Home & Kitchen,2,3386.27,6772.54,2025-10-17 22:46:42,India,Ahmedabad
CUST0972,INV999975,Magazine,Books & Media,1,26356.68,26356.68,2025-12-08 22:46:42,India,Kolkata
CUST0398,INV539594,Tea,Groceries,5,16803.32,84016.6,2025-11-12 22:46:42,India,Ahmedabad
CUST0643,INV169370,Oil,Groceries,1,25334.06,25334.06,2025-10-18 22:46:42,India,Chennai
CUST0041,INV794286,Decor,Home & Kitchen,4,44744.44,178977.76,2025-08-02 22:46:42,India,Kolkata
CUST0889,INV218242,Saree,Fashion,4,17478.2,69912.8,2026-03-09 22:46:42,India,Jaipur
CUST0074,INV946690,Smartwatch,Electronics,2,13105.09,26210.18,2026-01-13 22:46:42,India,Chennai
CUST0540,INV327694,Pressure Cooker,Home & Kitchen,1,30192.97,30192.97,2025-05-21 22:46:42,India,Jaipur
CUST0585,INV979317,Jeans,Fashion,2,28402.76,56805.52,2025-09-10 22:46:42,India,Hyderabad
CUST0064,INV374342,Tea,Groceries,1,18901.14,18901.14,2025-09-04 22:46:42,India,Pune
CUST0305,INV929605,DVD,Books & Media,2,13498.48,26996.96,2025-05-16 22:46:42,India,Hyderabad
CUST0168,INV723268,Pressure Cooker,Home & Kitchen,5,14751.72,73758.59999999999,2026-04-08 22:46:42,India,Chennai
CUST0581,INV873246,Handbag,Fashion,2,15943.24,31886.48,2026-01-30 22:46:42,India,Ahmedabad
CUST0072,INV444838,Kurti,Fashion,4,13723.01,54892.04,2025-04-22 22:46:42,India,Chennai
CUST0930,INV619493,Magazine,Books & Media,3,43910.38,131731.13999999998,2025-05-04 22:46:42,India,Chennai
CUST0311,INV976710,Gaming Console,Books & Media,1,41624.58,41624.58,2025-05-17 22:46:42,India,Ahmedabad
CUST0585,INV395960,Sugar,Groceries,5,46037.95,230189.75,2026-03-26 22:46:42,India,Chennai
CUST0805,INV626622,Book,Books & Media,3,14896.1,44688.3,2025-09-10 22:46:42,India,Mumbai
CUST0063,INV377519,Magazine,Books & Media,4,33832.06,135328.24,2026-02-14 22:46:42,India,Delhi
CUST0218,INV162780,Bedding,Home & Kitchen,3,14782.94,44348.82,2025-07-28 22:46:42,India,Pune
